"","seqid","source","type","start","end","score","strand","phase","ID","coverage","sequence_ID","extra_copy_number","copy_num_ID"
"447","ctg.s1.000000F","Liftoff","gene",455175,455873,".","+",".","SAUSA300_RS02155","1.0","1.0","0","SAUSA300_RS02155_0"
"448","ctg.s1.000000F","Liftoff","gene",456253,456951,".","+",".","SAUSA300_RS02160","1.0","1.0","0","SAUSA300_RS02160_0"
"449","ctg.s1.000000F","Liftoff","gene",457317,458000,".","+",".","SAUSA300_RS02165","1.0","1.0","0","SAUSA300_RS02165_0"
"450","ctg.s1.000000F","Liftoff","gene",458085,458186,".","-",".","SAUSA300_RS02170","1.0","1.0","0","SAUSA300_RS02170_0"
"451","ctg.s1.000000F","Liftoff","gene",458264,459820,".","+",".","SAUSA300_RS02175","1.0","1.0","0","SAUSA300_RS02175_0"
"452","ctg.s1.000000F","Liftoff","gene",459813,461024,".","+",".","SAUSA300_RS02180","1.0","1.0","0","SAUSA300_RS02180_0"
"453","ctg.s1.000000F","Liftoff","gene",461407,462079,".","+",".","SAUSA300_RS02185","0.992","0.992","0","SAUSA300_RS02185_0"
"454","ctg.s1.000000F","Liftoff","gene",462101,463609,".","+",".","SAUSA300_RS02190","1.0","1.0","0","SAUSA300_RS02190_0"
"455","ctg.s1.000000F","Liftoff","gene",463712,464020,".","-",".","SAUSA300_RS02195","1.0","1.0","0","SAUSA300_RS02195_0"
"456","ctg.s1.000000F","Liftoff","gene",464388,465161,".","+",".","SAUSA300_RS02200","1.0","1.0","0","SAUSA300_RS02200_0"
"457","ctg.s1.000000F","Liftoff","gene",465192,465992,".","+",".","SAUSA300_RS02205","1.0","1.0","0","SAUSA300_RS02205_0"
"458","ctg.s1.000000F","Liftoff","gene",466011,466807,".","+",".","SAUSA300_RS02210","1.0","1.0","0","SAUSA300_RS02210_0"
"459","ctg.s1.000000F","Liftoff","gene",466867,467667,".","+",".","SAUSA300_RS02215","1.0","1.0","0","SAUSA300_RS02215_0"
"460","ctg.s1.000000F","Liftoff","gene",467686,468456,".","+",".","SAUSA300_RS02220","1.0","1.0","0","SAUSA300_RS02220_0"
"461","ctg.s1.000000F","Liftoff","gene",468488,469279,".","+",".","SAUSA300_RS02225","1.0","1.0","0","SAUSA300_RS02225_0"
"462","ctg.s1.000000F","Liftoff","gene",469349,470125,".","+",".","SAUSA300_RS02230","1.0","1.0","0","SAUSA300_RS02230_0"
"463","ctg.s1.000000F","Liftoff","gene",470304,471116,".","+",".","SAUSA300_RS02235","1.0","1.0","0","SAUSA300_RS02235_0"
"464","ctg.s1.000000F","Liftoff","gene",471135,471920,".","+",".","SAUSA300_RS02240","1.0","1.0","0","SAUSA300_RS02240_0"
"465","ctg.s1.000000F","Liftoff","gene",472103,472915,".","+",".","SAUSA300_RS02245","1.0","1.0","0","SAUSA300_RS02245_0"
"466","ctg.s1.000000F","Liftoff","gene",472905,474233,".","+",".","SAUSA300_RS02250","1.0","1.0","0","SAUSA300_RS02250_0"
"467","ctg.s1.000000F","Liftoff","gene",474230,474553,".","+",".","SAUSA300_RS02255","1.0","1.0","0","SAUSA300_RS02255_0"
"468","ctg.s1.000000F","Liftoff","gene",474572,474886,".","+",".","SAUSA300_RS02260","1.0","1.0","0","SAUSA300_RS02260_0"
"469","ctg.s1.000000F","Liftoff","gene",475176,475436,".","-",".","SAUSA300_RS02265","1.0","1.0","0","SAUSA300_RS02265_0"
"470","ctg.s1.000000F","Liftoff","gene",475555,476757,".","+",".","SAUSA300_RS02270","1.0","1.0","0","SAUSA300_RS02270_0"
"471","ctg.s1.000000F","Liftoff","gene",477026,477154,".","+",".","SAUSA300_RS02275","1.0","1.0","0","SAUSA300_RS02275_0"
"472","ctg.s1.000000F","Liftoff","gene",477542,477628,".","-",".","SAUSA300_RS15090","1.0","1.0","0","SAUSA300_RS15090_0"
"473","ctg.s1.000000F","Liftoff","gene",478345,479829,".","+",".","SAUSA300_RS02280","1.0","1.0","0","SAUSA300_RS02280_0"
"474","ctg.s1.000000F","Liftoff","gene",479842,482547,".","+",".","SAUSA300_RS02285","1.0","1.0","0","SAUSA300_RS02285_0"
"475","ctg.s1.000000F","Liftoff","gene",482709,483071,".","+",".","SAUSA300_RS02290","1.0","1.0","0","SAUSA300_RS02290_0"
"476","ctg.s1.000000F","Liftoff","gene",483300,483716,".","-",".","SAUSA300_RS15095","1.0","1.0","0","SAUSA300_RS15095_0"
"477","ctg.s1.000000F","Liftoff","gene",483754,484428,".","+",".","SAUSA300_RS02300","1.0","1.0","0","SAUSA300_RS02300_0"
"478","ctg.s1.000000F","Liftoff","gene",484465,485199,".","+",".","SAUSA300_RS02305","1.0","1.0","0","SAUSA300_RS02305_0"
"479","ctg.s1.000000F","Liftoff","gene",485377,485490,".","+",".","SAUSA300_RS02310","1.0","1.0","0","SAUSA300_RS02310_0"
"480","ctg.s1.000000F","Liftoff","gene",485655,486992,".","+",".","SAUSA300_RS02315","1.0","1.0","0","SAUSA300_RS02315_0"
"481","ctg.s1.000000F","Liftoff","gene",487209,488123,".","+",".","SAUSA300_RS02320","1.0","1.0","0","SAUSA300_RS02320_0"
"482","ctg.s1.000000F","Liftoff","gene",488107,489249,".","+",".","SAUSA300_RS02325","1.0","1.0","0","SAUSA300_RS02325_0"
"483","ctg.s1.000000F","Liftoff","gene",489543,490568,".","+",".","SAUSA300_RS02330","1.0","1.0","0","SAUSA300_RS02330_0"
"484","ctg.s1.000000F","Liftoff","gene",490572,491231,".","+",".","SAUSA300_RS02335","1.0","1.0","0","SAUSA300_RS02335_0"
"485","ctg.s1.000000F","Liftoff","gene",491268,492110,".","+",".","SAUSA300_RS02340","1.0","1.0","0","SAUSA300_RS02340_0"
"486","ctg.s1.000000F","Liftoff","gene",492442,493446,".","+",".","SAUSA300_RS02345","1.0","1.0","0","SAUSA300_RS02345_0"
"487","ctg.s1.000000F","Liftoff","gene",493631,493900,".","-",".","SAUSA300_RS02350","1.0","1.0","0","SAUSA300_RS02350_0"
"488","ctg.s1.000000F","Liftoff","gene",494049,494444,".","+",".","SAUSA300_RS02355","1.0","1.0","0","SAUSA300_RS02355_0"
"489","ctg.s1.000000F","Liftoff","gene",494434,494919,".","+",".","SAUSA300_RS02360","1.0","1.0","0","SAUSA300_RS02360_0"
"490","ctg.s1.000000F","Liftoff","gene",495088,495870,".","-",".","SAUSA300_RS02365","1.0","1.0","0","SAUSA300_RS02365_0"
"491","ctg.s1.000000F","Liftoff","gene",495867,496985,".","-",".","SAUSA300_RS02370","1.0","1.0","0","SAUSA300_RS02370_0"
"492","ctg.s1.000000F","Liftoff","gene",497100,497984,".","-",".","SAUSA300_RS02375","1.0","1.0","0","SAUSA300_RS02375_0"
"493","ctg.s1.000000F","Liftoff","gene",498165,502664,".","+",".","SAUSA300_RS02380","1.0","1.0","0","SAUSA300_RS02380_0"
"494","ctg.s1.000000F","Liftoff","gene",502682,504145,".","+",".","SAUSA300_RS02385","1.0","1.0","0","SAUSA300_RS02385_0"
"495","ctg.s1.000000F","Liftoff","gene",504414,504506,".","+",".","SAUSA300_RS02390","1.0","1.0","0","SAUSA300_RS02390_0"
"496","ctg.s1.000000F","Liftoff","gene",504977,506404,".","+",".","SAUSA300_RS02395","1.0","1.0","0","SAUSA300_RS02395_0"
"497","ctg.s1.000000F","Liftoff","gene",506468,508108,".","+",".","SAUSA300_RS02400","1.0","1.0","0","SAUSA300_RS02400_0"
"498","ctg.s1.000000F","Liftoff","gene",508133,508861,".","+",".","SAUSA300_RS02405","1.0","1.0","0","SAUSA300_RS02405_0"
"499","ctg.s1.000000F","Liftoff","gene",508923,509192,".","+",".","ffs","1.0","1.0","0","ffs_0"
"500","ctg.s1.000000F","Liftoff","gene",509261,509362,".","+",".","SAUSA300_RS02410","1.0","1.0","0","SAUSA300_RS02410_0"
"501","ctg.s1.000000F","Liftoff","gene",509500,510024,".","+",".","SAUSA300_RS02415","1.0","1.0","0","SAUSA300_RS02415_0"
"502","ctg.s1.000000F","Liftoff","gene",510093,511790,".","+",".","SAUSA300_RS02420","1.0","1.0","0","SAUSA300_RS02420_0"
"503","ctg.s1.000000F","Liftoff","gene",511880,512197,".","+",".","SAUSA300_RS02425","1.0","1.0","0","SAUSA300_RS02425_0"
"504","ctg.s1.000000F","Liftoff","gene",512204,512800,".","+",".","SAUSA300_RS02430","1.0","1.0","0","SAUSA300_RS02430_0"
"505","ctg.s1.000000F","Liftoff","gene",513005,513103,".","+",".","SAUSA300_RS02435","1.0","1.0","0","SAUSA300_RS02435_0"
"506","ctg.s1.000000F","Liftoff","gene",513261,513473,".","+",".","SAUSA300_RS15105","1.0","1.0","0","SAUSA300_RS15105_0"
"507","ctg.s1.000000F","Liftoff","gene",513653,515209,".","+",".","SAUSA300_RS02440","1.0","0.999","0","SAUSA300_RS02440_0"
"508","ctg.s1.000000F","Liftoff","gene",515571,518496,".","+",".","SAUSA300_RS02445","1.0","1.0","0","SAUSA300_RS02445_0"
"509","ctg.s1.000000F","Liftoff","gene",518567,518681,".","+",".","rrf","1.0","0.991","0","rrf_0"
"510","ctg.s1.000000F","Liftoff","gene",519563,520900,".","+",".","SAUSA300_RS02455","1.0","1.0","0","SAUSA300_RS02455_0"
"511","ctg.s1.000000F","Liftoff","gene",520902,521519,".","+",".","SAUSA300_RS02460","1.0","1.0","0","SAUSA300_RS02460_0"
"512","ctg.s1.000000F","Liftoff","gene",521547,521876,".","+",".","SAUSA300_RS02465","1.0","1.0","0","SAUSA300_RS02465_0"
"513","ctg.s1.000000F","Liftoff","gene",522090,523016,".","+",".","SAUSA300_RS02475","1.0","1.0","0","SAUSA300_RS02475_0"
"514","ctg.s1.000000F","Liftoff","gene",523017,523820,".","+",".","SAUSA300_RS02480","1.0","1.0","0","SAUSA300_RS02480_0"
"515","ctg.s1.000000F","Liftoff","gene",523837,524184,".","+",".","SAUSA300_RS02485","1.0","1.0","0","SAUSA300_RS02485_0"
"516","ctg.s1.000000F","Liftoff","gene",524458,525183,".","+",".","SAUSA300_RS02490","1.0","1.0","0","SAUSA300_RS02490_0"
"517","ctg.s1.000000F","Liftoff","gene",525176,525424,".","+",".","SAUSA300_RS02495","1.0","1.0","0","SAUSA300_RS02495_0"
"518","ctg.s1.000000F","Liftoff","gene",525426,526265,".","+",".","SAUSA300_RS02500","1.0","1.0","0","SAUSA300_RS02500_0"
"519","ctg.s1.000000F","Liftoff","gene",526551,528524,".","+",".","SAUSA300_RS02510","1.0","1.0","0","SAUSA300_RS02510_0"
"520","ctg.s1.000000F","Liftoff","gene",528555,529328,".","+",".","SAUSA300_RS02515","1.0","1.0","0","SAUSA300_RS02515_0"
"521","ctg.s1.000000F","Liftoff","gene",529495,530031,".","+",".","SAUSA300_RS02520","1.0","1.0","0","SAUSA300_RS02520_0"
"522","ctg.s1.000000F","Liftoff","gene",530042,530935,".","+",".","SAUSA300_RS02525","1.0","1.0","0","SAUSA300_RS02525_0"
"523","ctg.s1.000000F","Liftoff","gene",531035,531298,".","+",".","SAUSA300_RS02530","1.0","1.0","0","SAUSA300_RS02530_0"
"524","ctg.s1.000000F","Liftoff","gene",531608,532456,".","+",".","SAUSA300_RS02535","1.0","1.0","0","SAUSA300_RS02535_0"
"525","ctg.s1.000000F","Liftoff","gene",532470,533294,".","+",".","SAUSA300_RS02540","1.0","1.0","0","SAUSA300_RS02540_0"
"526","ctg.s1.000000F","Liftoff","gene",533311,533691,".","+",".","SAUSA300_RS02545","1.0","1.0","0","SAUSA300_RS02545_0"
"527","ctg.s1.000000F","Liftoff","gene",533763,534065,".","+",".","SAUSA300_RS02550","1.0","1.0","0","SAUSA300_RS02550_0"
"528","ctg.s1.000000F","Liftoff","gene",534255,534386,".","+",".","SAUSA300_RS02555","1.0","1.0","0","SAUSA300_RS02555_0"
"529","ctg.s1.000000F","Liftoff","gene",534409,535761,".","+",".","SAUSA300_RS02560","1.0","1.0","0","SAUSA300_RS02560_0"
"530","ctg.s1.000000F","Liftoff","gene",535908,536873,".","+",".","SAUSA300_RS02565","1.0","1.0","0","SAUSA300_RS02565_0"
"531","ctg.s1.000000F","Liftoff","gene",536931,537041,".","-",".","SAUSA300_RS02570","1.0","1.0","0","SAUSA300_RS02570_0"
"532","ctg.s1.000000F","Liftoff","gene",537023,537676,".","+",".","SAUSA300_RS02575","1.0","1.0","0","SAUSA300_RS02575_0"
"533","ctg.s1.000000F","Liftoff","gene",537987,538559,".","+",".","SAUSA300_RS02580","1.0","1.0","0","SAUSA300_RS02580_0"
"534","ctg.s1.000000F","Liftoff","gene",538559,542065,".","+",".","SAUSA300_RS02585","1.0","1.0","0","SAUSA300_RS02585_0"
"535","ctg.s1.000000F","Liftoff","gene",542055,543581,".","+",".","SAUSA300_RS02590","1.0","1.0","0","SAUSA300_RS02590_0"
"536","ctg.s1.000000F","Liftoff","gene",543581,544774,".","+",".","SAUSA300_RS02595","1.0","1.0","0","SAUSA300_RS02595_0"
"537","ctg.s1.000000F","Liftoff","gene",544771,545034,".","+",".","SAUSA300_RS02600","1.0","1.0","0","SAUSA300_RS02600_0"
"538","ctg.s1.000000F","Liftoff","gene",545052,545444,".","+",".","SAUSA300_RS02605","1.0","1.0","0","SAUSA300_RS02605_0"
"539","ctg.s1.000000F","Liftoff","gene",545549,545950,".","+",".","SAUSA300_RS02610","1.0","1.0","0","SAUSA300_RS02610_0"
"540","ctg.s1.000000F","Liftoff","gene",546130,547425,".","+",".","SAUSA300_RS02615","1.0","1.0","0","SAUSA300_RS02615_0"
"541","ctg.s1.000000F","Liftoff","gene",547430,547969,".","+",".","SAUSA300_RS02620","1.0","1.0","0","SAUSA300_RS02620_0"
"542","ctg.s1.000000F","Liftoff","gene",548226,550319,".","+",".","SAUSA300_RS02625","1.0","1.0","0","SAUSA300_RS02625_0"
"543","ctg.s1.000000F","Liftoff","gene",550548,551429,".","+",".","SAUSA300_RS02630","1.0","1.0","0","SAUSA300_RS02630_0"
"544","ctg.s1.000000F","Liftoff","gene",551608,552540,".","+",".","SAUSA300_RS02635","1.0","1.0","0","SAUSA300_RS02635_0"
"545","ctg.s1.000000F","Liftoff","gene",552756,553559,".","+",".","SAUSA300_RS02640","1.0","1.0","0","SAUSA300_RS02640_0"
"546","ctg.s1.000000F","Liftoff","gene",553537,553902,".","+",".","SAUSA300_RS02645","1.0","1.0","0","SAUSA300_RS02645_0"
"547","ctg.s1.000000F","Liftoff","gene",553899,554375,".","+",".","SAUSA300_RS02650","1.0","1.0","0","SAUSA300_RS02650_0"
"548","ctg.s1.000000F","Liftoff","gene",554769,554861,".","+",".","SAUSA300_RS02655","1.0","1.0","0","SAUSA300_RS02655_0"
"549","ctg.s1.000000F","Liftoff","gene",554914,556401,".","+",".","SAUSA300_RS02660","1.0","1.0","0","SAUSA300_RS02660_0"
"550","ctg.s1.000000F","Liftoff","gene",557742,557811,".","+",".","SAUSA300_RS02670","0.921","0.921","0","SAUSA300_RS02670_0"
"551","ctg.s1.000000F","Liftoff","gene",557933,559489,".","+",".","SAUSA300_RS02675","1.0","1.0","0","SAUSA300_RS02675_0"
"552","ctg.s1.000000F","Liftoff","gene",559580,559656,".","+",".","SAUSA300_RS02680","1.0","1.0","0","SAUSA300_RS02680_0"
"553","ctg.s1.000000F","Liftoff","gene",559823,562748,".","+",".","SAUSA300_RS02685","1.0","1.0","0","SAUSA300_RS02685_0"
"554","ctg.s1.000000F","Liftoff","gene",562819,562933,".","+",".","rrf","1.0","1.0","0","rrf_2_0"
"555","ctg.s1.000000F","Liftoff","gene",567997,568111,".","+",".","rrf","1.0","1.0","0","rrf_1_0"
"556","ctg.s1.000000F","Liftoff","gene",568636,570018,".","-",".","SAUSA300_RS02695","1.0","1.0","0","SAUSA300_RS02695_0"
"557","ctg.s1.000000F","Liftoff","gene",570122,571009,".","+",".","SAUSA300_RS02700","1.0","1.0","0","SAUSA300_RS02700_0"
"558","ctg.s1.000000F","Liftoff","gene",571013,571573,".","+",".","SAUSA300_RS02705","1.0","1.0","0","SAUSA300_RS02705_0"
"559","ctg.s1.000000F","Liftoff","gene",571781,572995,".","-",".","SAUSA300_RS02710","1.0","1.0","0","SAUSA300_RS02710_0"
"560","ctg.s1.000000F","Liftoff","gene",573153,573614,".","+",".","SAUSA300_RS02715","1.0","1.0","0","SAUSA300_RS02715_0"
"561","ctg.s1.000000F","Liftoff","gene",573711,574199,".","+",".","SAUSA300_RS02720","1.0","1.0","0","SAUSA300_RS02720_0"
"562","ctg.s1.000000F","Liftoff","gene",574189,575196,".","+",".","SAUSA300_RS02725","1.0","1.0","0","SAUSA300_RS02725_0"
"563","ctg.s1.000000F","Liftoff","gene",575210,577666,".","+",".","SAUSA300_RS02730","1.0","1.0","0","SAUSA300_RS02730_0"
"564","ctg.s1.000000F","Liftoff","gene",578151,579515,".","+",".","SAUSA300_RS02740","1.0","1.0","0","SAUSA300_RS02740_0"
"565","ctg.s1.000000F","Liftoff","gene",579558,580613,".","+",".","SAUSA300_RS02745","1.0","1.0","0","SAUSA300_RS02745_0"
"566","ctg.s1.000000F","Liftoff","gene",581170,582624,".","+",".","SAUSA300_RS02750","1.0","1.0","0","SAUSA300_RS02750_0"
"567","ctg.s1.000000F","Liftoff","gene",582693,582956,".","-",".","SAUSA300_RS15110","1.0","1.0","0","SAUSA300_RS15110_0"
"568","ctg.s1.000000F","Liftoff","gene",583047,583694,".","+",".","SAUSA300_RS02755","1.0","1.0","0","SAUSA300_RS02755_0"
"569","ctg.s1.000000F","Liftoff","gene",583678,585078,".","+",".","SAUSA300_RS02760","1.0","1.0","0","SAUSA300_RS02760_0"
"570","ctg.s1.000000F","Liftoff","gene",585071,585475,".","+",".","SAUSA300_RS02765","1.0","1.0","0","SAUSA300_RS02765_0"
"571","ctg.s1.000000F","Liftoff","gene",585483,586229,".","+",".","SAUSA300_RS02770","1.0","1.0","0","SAUSA300_RS02770_0"
"572","ctg.s1.000000F","Liftoff","gene",586229,586753,".","+",".","SAUSA300_RS02775","1.0","1.0","0","SAUSA300_RS02775_0"
"573","ctg.s1.000000F","Liftoff","gene",586834,587403,".","+",".","SAUSA300_RS02780","1.0","1.0","0","SAUSA300_RS02780_0"
"574","ctg.s1.000000F","Liftoff","gene",587518,587661,".","+",".","SAUSA300_RS15115","1.0","1.0","0","SAUSA300_RS15115_0"
"575","ctg.s1.000000F","Liftoff","gene",587717,587899,".","+",".","SAUSA300_RS02785","1.0","1.0","0","SAUSA300_RS02785_0"
"576","ctg.s1.000000F","Liftoff","gene",587912,588460,".","+",".","SAUSA300_RS02790","1.0","1.0","0","SAUSA300_RS02790_0"
"577","ctg.s1.000000F","Liftoff","gene",588641,589063,".","+",".","SAUSA300_RS02795","1.0","1.0","0","SAUSA300_RS02795_0"
"578","ctg.s1.000000F","Liftoff","gene",589271,589963,".","+",".","SAUSA300_RS02800","1.0","1.0","0","SAUSA300_RS02800_0"
"579","ctg.s1.000000F","Liftoff","gene",590235,590735,".","+",".","SAUSA300_RS02805","1.0","1.0","0","SAUSA300_RS02805_0"
"580","ctg.s1.000000F","Liftoff","gene",590778,591146,".","+",".","SAUSA300_RS02810","1.0","1.0","0","SAUSA300_RS02810_0"
"581","ctg.s1.000000F","Liftoff","gene",591321,591929,".","+",".","SAUSA300_RS02815","1.0","1.0","0","SAUSA300_RS02815_0"
"582","ctg.s1.000000F","Liftoff","gene",592144,595695,".","+",".","SAUSA300_RS02820","1.0","1.0","0","SAUSA300_RS02820_0"
"583","ctg.s1.000000F","Liftoff","gene",595859,599455,".","+",".","SAUSA300_RS02825","1.0","1.0","0","SAUSA300_RS02825_0"
"584","ctg.s1.000000F","Liftoff","gene",599592,599846,".","+",".","SAUSA300_RS02830","1.0","1.0","0","SAUSA300_RS02830_0"
"585","ctg.s1.000000F","Liftoff","gene",599944,600357,".","+",".","SAUSA300_RS02835","1.0","1.0","0","SAUSA300_RS02835_0"
"586","ctg.s1.000000F","Liftoff","gene",600447,600893,".","+",".","SAUSA300_RS02840","1.0","0.997","0","SAUSA300_RS02840_0"
"587","ctg.s1.000000F","Liftoff","gene",601016,603097,".","+",".","SAUSA300_RS02845","1.0","1.0","0","SAUSA300_RS02845_0"
"588","ctg.s1.000000F","Liftoff","gene",603314,604498,".","+",".","SAUSA300_RS02850","1.0","1.0","0","SAUSA300_RS02850_0"
"589","ctg.s1.000000F","Liftoff","gene",604780,605955,".","-",".","SAUSA300_RS02855","1.0","1.0","0","SAUSA300_RS02855_0"
"590","ctg.s1.000000F","Liftoff","gene",606126,607313,".","+",".","SAUSA300_RS02860","1.0","1.0","0","SAUSA300_RS02860_0"
"591","ctg.s1.000000F","Liftoff","gene",607579,608457,".","+",".","SAUSA300_RS02865","1.0","1.0","0","SAUSA300_RS02865_0"
"592","ctg.s1.000000F","Liftoff","gene",608617,610254,".","+",".","SAUSA300_RS02870","1.0","1.0","0","SAUSA300_RS02870_0"
"593","ctg.s1.000000F","Liftoff","gene",610468,611433,".","+",".","SAUSA300_RS02875","1.0","1.0","0","SAUSA300_RS02875_0"
"594","ctg.s1.000000F","Liftoff","gene",611768,612844,".","+",".","SAUSA300_RS02880","1.0","1.0","0","SAUSA300_RS02880_0"
"595","ctg.s1.000000F","Liftoff","gene",612817,612990,".","+",".","SAUSA300_RS15120","1.0","1.0","0","SAUSA300_RS15120_0"
"596","ctg.s1.000000F","Liftoff","gene",613094,613777,".","+",".","SAUSA300_RS02885","1.0","1.0","0","SAUSA300_RS02885_0"
"597","ctg.s1.000000F","Liftoff","gene",613893,614555,".","-",".","SAUSA300_RS02890","1.0","1.0","0","SAUSA300_RS02890_0"
"598","ctg.s1.000000F","Liftoff","gene",614548,615165,".","-",".","SAUSA300_RS02895","1.0","1.0","0","SAUSA300_RS02895_0"
"599","ctg.s1.000000F","Liftoff","gene",615232,615702,".","+",".","SAUSA300_RS02900","1.0","1.0","0","SAUSA300_RS02900_0"
"600","ctg.s1.000000F","Liftoff","gene",615849,616718,".","+",".","SAUSA300_RS02905","1.0","1.0","0","SAUSA300_RS02905_0"
"601","ctg.s1.000000F","Liftoff","gene",616739,617305,".","+",".","SAUSA300_RS02910","1.0","1.0","0","SAUSA300_RS02910_0"
"602","ctg.s1.000000F","Liftoff","gene",617593,617832,".","-",".","SAUSA300_RS15125","1.0","1.0","0","SAUSA300_RS15125_0"
"603","ctg.s1.000000F","Liftoff","gene",617736,620579,".","+",".","SAUSA300_RS02915","1.0","1.0","0","SAUSA300_RS02915_0"
"604","ctg.s1.000000F","Liftoff","gene",620946,625091,".","+",".","SAUSA300_RS02920","1.0","1.0","0","SAUSA300_RS02920_0"
"605","ctg.s1.000000F","Liftoff","gene",625485,628949,".","+",".","SAUSA300_RS02925","1.0","1.0","0","SAUSA300_RS02925_0"
"606","ctg.s1.000000F","Liftoff","gene",629068,630540,".","+",".","SAUSA300_RS02930","1.0","1.0","0","SAUSA300_RS02930_0"
"607","ctg.s1.000000F","Liftoff","gene",630664,632154,".","-",".","SAUSA300_RS02935","1.0","1.0","0","SAUSA300_RS02935_0"
"608","ctg.s1.000000F","Liftoff","gene",632436,633314,".","-",".","SAUSA300_RS02940","1.0","1.0","0","SAUSA300_RS02940_0"
"609","ctg.s1.000000F","Liftoff","gene",633327,633992,".","-",".","SAUSA300_RS02945","1.0","1.0","0","SAUSA300_RS02945_0"
"610","ctg.s1.000000F","Liftoff","gene",634006,634368,".","-",".","SAUSA300_RS02950","1.0","1.0","0","SAUSA300_RS02950_0"
"611","ctg.s1.000000F","Liftoff","gene",634644,635402,".","+",".","SAUSA300_RS02955","1.0","1.0","0","SAUSA300_RS02955_0"
"612","ctg.s1.000000F","Liftoff","gene",635479,636111,".","+",".","SAUSA300_RS02960","1.0","1.0","0","SAUSA300_RS02960_0"
"613","ctg.s1.000000F","Liftoff","gene",636113,636661,".","+",".","SAUSA300_RS02965","1.0","1.0","0","SAUSA300_RS02965_0"
"614","ctg.s1.000000F","Liftoff","gene",636774,637421,".","+",".","SAUSA300_RS02970","1.0","1.0","0","SAUSA300_RS02970_0"
"615","ctg.s1.000000F","Liftoff","gene",637923,639323,".","+",".","SAUSA300_RS02975","1.0","1.0","0","SAUSA300_RS02975_0"
"616","ctg.s1.000000F","Liftoff","gene",639574,639867,".","+",".","SAUSA300_RS02980","1.0","1.0","0","SAUSA300_RS02980_0"
"617","ctg.s1.000000F","Liftoff","gene",639867,641243,".","+",".","SAUSA300_RS02985","1.0","1.0","0","SAUSA300_RS02985_0"
"618","ctg.s1.000000F","Liftoff","gene",641245,642384,".","+",".","SAUSA300_RS02990","1.0","1.0","0","SAUSA300_RS02990_0"
"619","ctg.s1.000000F","Liftoff","gene",642359,642724,".","+",".","SAUSA300_RS02995","1.0","1.0","0","SAUSA300_RS02995_0"
"620","ctg.s1.000000F","Liftoff","gene",642727,642996,".","+",".","SAUSA300_RS03000","1.0","1.0","0","SAUSA300_RS03000_0"
"621","ctg.s1.000000F","Liftoff","gene",643197,643364,".","-",".","SAUSA300_RS03005","1.0","1.0","0","SAUSA300_RS03005_0"
"622","ctg.s1.000000F","Liftoff","gene",643871,644701,".","-",".","SAUSA300_RS03010","1.0","1.0","0","SAUSA300_RS03010_0"
"623","ctg.s1.000000F","Liftoff","gene",644885,645541,".","+",".","SAUSA300_RS03015","1.0","1.0","0","SAUSA300_RS03015_0"
"624","ctg.s1.000000F","Liftoff","gene",645542,645922,".","+",".","SAUSA300_RS03020","1.0","1.0","0","SAUSA300_RS03020_0"
"625","ctg.s1.000000F","Liftoff","gene",646055,646423,".","+",".","SAUSA300_RS03025","1.0","1.0","0","SAUSA300_RS03025_0"
"626","ctg.s1.000000F","Liftoff","gene",646544,648028,".","+",".","SAUSA300_RS03030","1.0","1.0","0","SAUSA300_RS03030_0"
"627","ctg.s1.000000F","Liftoff","gene",648170,648622,".","-",".","SAUSA300_RS03035","1.0","1.0","0","SAUSA300_RS03035_0"
"628","ctg.s1.000000F","Liftoff","gene",648635,649399,".","-",".","SAUSA300_RS03040","1.0","1.0","0","SAUSA300_RS03040_0"
"629","ctg.s1.000000F","Liftoff","gene",649710,649907,".","+",".","SAUSA300_RS15130","1.0","1.0","0","SAUSA300_RS15130_0"
"630","ctg.s1.000000F","Liftoff","gene",649948,650700,".","-",".","SAUSA300_RS03045","1.0","1.0","0","SAUSA300_RS03045_0"
"631","ctg.s1.000000F","Liftoff","gene",650868,651854,".","+",".","SAUSA300_RS03050","1.0","1.0","0","SAUSA300_RS03050_0"
"632","ctg.s1.000000F","Liftoff","gene",651929,652693,".","+",".","SAUSA300_RS03055","1.0","1.0","0","SAUSA300_RS03055_0"
"633","ctg.s1.000000F","Liftoff","gene",653280,654200,".","+",".","SAUSA300_RS03060","1.0","1.0","0","SAUSA300_RS03060_0"
"634","ctg.s1.000000F","Liftoff","gene",654205,655188,".","+",".","SAUSA300_RS03065","1.0","1.0","0","SAUSA300_RS03065_0"
"635","ctg.s1.000000F","Liftoff","gene",655201,656277,".","+",".","SAUSA300_RS03070","1.0","1.0","0","SAUSA300_RS03070_0"
"636","ctg.s1.000000F","Liftoff","gene",656454,656795,".","+",".","SAUSA300_RS03075","1.0","1.0","0","SAUSA300_RS03075_0"
"637","ctg.s1.000000F","Liftoff","gene",656847,658169,".","-",".","SAUSA300_RS03080","1.0","1.0","0","SAUSA300_RS03080_0"
"638","ctg.s1.000000F","Liftoff","gene",658156,658596,".","-",".","SAUSA300_RS03085","1.0","1.0","0","SAUSA300_RS03085_0"
"639","ctg.s1.000000F","Liftoff","gene",658654,658755,".","+",".","SAUSA300_RS03090","1.0","1.0","0","SAUSA300_RS03090_0"
"640","ctg.s1.000000F","Liftoff","gene",659221,660630,".","+",".","SAUSA300_RS03095","1.0","1.0","0","SAUSA300_RS03095_0"
