"","seqid","source","type","start","end","score","strand","phase","ID","coverage","sequence_ID","extra_copy_number","copy_num_ID"
"553","ctg.s1.000000F","Liftoff","gene",559823,562748,".","+",".","SAUSA300_RS02685","1.0","1.0","0","SAUSA300_RS02685_0"
"554","ctg.s1.000000F","Liftoff","gene",562819,562933,".","+",".","rrf","1.0","1.0","0","rrf_2_0"
"555","ctg.s1.000000F","Liftoff","gene",567997,568111,".","+",".","rrf","1.0","1.0","0","rrf_1_0"
"556","ctg.s1.000000F","Liftoff","gene",568636,570018,".","-",".","SAUSA300_RS02695","1.0","1.0","0","SAUSA300_RS02695_0"
"557","ctg.s1.000000F","Liftoff","gene",570122,571009,".","+",".","SAUSA300_RS02700","1.0","1.0","0","SAUSA300_RS02700_0"
"558","ctg.s1.000000F","Liftoff","gene",571013,571573,".","+",".","SAUSA300_RS02705","1.0","1.0","0","SAUSA300_RS02705_0"
"559","ctg.s1.000000F","Liftoff","gene",571781,572995,".","-",".","SAUSA300_RS02710","1.0","1.0","0","SAUSA300_RS02710_0"
"560","ctg.s1.000000F","Liftoff","gene",573153,573614,".","+",".","SAUSA300_RS02715","1.0","1.0","0","SAUSA300_RS02715_0"
"561","ctg.s1.000000F","Liftoff","gene",573711,574199,".","+",".","SAUSA300_RS02720","1.0","1.0","0","SAUSA300_RS02720_0"
"562","ctg.s1.000000F","Liftoff","gene",574189,575196,".","+",".","SAUSA300_RS02725","1.0","1.0","0","SAUSA300_RS02725_0"
"563","ctg.s1.000000F","Liftoff","gene",575210,577666,".","+",".","SAUSA300_RS02730","1.0","1.0","0","SAUSA300_RS02730_0"
"564","ctg.s1.000000F","Liftoff","gene",578151,579515,".","+",".","SAUSA300_RS02740","1.0","1.0","0","SAUSA300_RS02740_0"
"565","ctg.s1.000000F","Liftoff","gene",579558,580613,".","+",".","SAUSA300_RS02745","1.0","1.0","0","SAUSA300_RS02745_0"
"566","ctg.s1.000000F","Liftoff","gene",581170,582624,".","+",".","SAUSA300_RS02750","1.0","1.0","0","SAUSA300_RS02750_0"
"567","ctg.s1.000000F","Liftoff","gene",582693,582956,".","-",".","SAUSA300_RS15110","1.0","1.0","0","SAUSA300_RS15110_0"
"568","ctg.s1.000000F","Liftoff","gene",583047,583694,".","+",".","SAUSA300_RS02755","1.0","1.0","0","SAUSA300_RS02755_0"
"569","ctg.s1.000000F","Liftoff","gene",583678,585078,".","+",".","SAUSA300_RS02760","1.0","1.0","0","SAUSA300_RS02760_0"
"570","ctg.s1.000000F","Liftoff","gene",585071,585475,".","+",".","SAUSA300_RS02765","1.0","1.0","0","SAUSA300_RS02765_0"
"571","ctg.s1.000000F","Liftoff","gene",585483,586229,".","+",".","SAUSA300_RS02770","1.0","1.0","0","SAUSA300_RS02770_0"
"572","ctg.s1.000000F","Liftoff","gene",586229,586753,".","+",".","SAUSA300_RS02775","1.0","1.0","0","SAUSA300_RS02775_0"
"573","ctg.s1.000000F","Liftoff","gene",586834,587403,".","+",".","SAUSA300_RS02780","1.0","1.0","0","SAUSA300_RS02780_0"
"574","ctg.s1.000000F","Liftoff","gene",587518,587661,".","+",".","SAUSA300_RS15115","1.0","1.0","0","SAUSA300_RS15115_0"
"575","ctg.s1.000000F","Liftoff","gene",587717,587899,".","+",".","SAUSA300_RS02785","1.0","1.0","0","SAUSA300_RS02785_0"
"576","ctg.s1.000000F","Liftoff","gene",587912,588460,".","+",".","SAUSA300_RS02790","1.0","1.0","0","SAUSA300_RS02790_0"
"577","ctg.s1.000000F","Liftoff","gene",588641,589063,".","+",".","SAUSA300_RS02795","1.0","1.0","0","SAUSA300_RS02795_0"
"578","ctg.s1.000000F","Liftoff","gene",589271,589963,".","+",".","SAUSA300_RS02800","1.0","1.0","0","SAUSA300_RS02800_0"
"579","ctg.s1.000000F","Liftoff","gene",590235,590735,".","+",".","SAUSA300_RS02805","1.0","1.0","0","SAUSA300_RS02805_0"
"580","ctg.s1.000000F","Liftoff","gene",590778,591146,".","+",".","SAUSA300_RS02810","1.0","1.0","0","SAUSA300_RS02810_0"
"581","ctg.s1.000000F","Liftoff","gene",591321,591929,".","+",".","SAUSA300_RS02815","1.0","1.0","0","SAUSA300_RS02815_0"
"582","ctg.s1.000000F","Liftoff","gene",592144,595695,".","+",".","SAUSA300_RS02820","1.0","1.0","0","SAUSA300_RS02820_0"
"583","ctg.s1.000000F","Liftoff","gene",595859,599455,".","+",".","SAUSA300_RS02825","1.0","1.0","0","SAUSA300_RS02825_0"
"584","ctg.s1.000000F","Liftoff","gene",599592,599846,".","+",".","SAUSA300_RS02830","1.0","1.0","0","SAUSA300_RS02830_0"
"585","ctg.s1.000000F","Liftoff","gene",599944,600357,".","+",".","SAUSA300_RS02835","1.0","1.0","0","SAUSA300_RS02835_0"
"586","ctg.s1.000000F","Liftoff","gene",600447,600893,".","+",".","SAUSA300_RS02840","1.0","0.997","0","SAUSA300_RS02840_0"
"587","ctg.s1.000000F","Liftoff","gene",601016,603097,".","+",".","SAUSA300_RS02845","1.0","1.0","0","SAUSA300_RS02845_0"
"588","ctg.s1.000000F","Liftoff","gene",603314,604498,".","+",".","SAUSA300_RS02850","1.0","1.0","0","SAUSA300_RS02850_0"
"589","ctg.s1.000000F","Liftoff","gene",604780,605955,".","-",".","SAUSA300_RS02855","1.0","1.0","0","SAUSA300_RS02855_0"
"590","ctg.s1.000000F","Liftoff","gene",606126,607313,".","+",".","SAUSA300_RS02860","1.0","1.0","0","SAUSA300_RS02860_0"
"591","ctg.s1.000000F","Liftoff","gene",607579,608457,".","+",".","SAUSA300_RS02865","1.0","1.0","0","SAUSA300_RS02865_0"
"592","ctg.s1.000000F","Liftoff","gene",608617,610254,".","+",".","SAUSA300_RS02870","1.0","1.0","0","SAUSA300_RS02870_0"
"593","ctg.s1.000000F","Liftoff","gene",610468,611433,".","+",".","SAUSA300_RS02875","1.0","1.0","0","SAUSA300_RS02875_0"
"594","ctg.s1.000000F","Liftoff","gene",611768,612844,".","+",".","SAUSA300_RS02880","1.0","1.0","0","SAUSA300_RS02880_0"
"595","ctg.s1.000000F","Liftoff","gene",612817,612990,".","+",".","SAUSA300_RS15120","1.0","1.0","0","SAUSA300_RS15120_0"
"596","ctg.s1.000000F","Liftoff","gene",613094,613777,".","+",".","SAUSA300_RS02885","1.0","1.0","0","SAUSA300_RS02885_0"
"597","ctg.s1.000000F","Liftoff","gene",613893,614555,".","-",".","SAUSA300_RS02890","1.0","1.0","0","SAUSA300_RS02890_0"
"598","ctg.s1.000000F","Liftoff","gene",614548,615165,".","-",".","SAUSA300_RS02895","1.0","1.0","0","SAUSA300_RS02895_0"
"599","ctg.s1.000000F","Liftoff","gene",615232,615702,".","+",".","SAUSA300_RS02900","1.0","1.0","0","SAUSA300_RS02900_0"
"600","ctg.s1.000000F","Liftoff","gene",615849,616718,".","+",".","SAUSA300_RS02905","1.0","1.0","0","SAUSA300_RS02905_0"
"601","ctg.s1.000000F","Liftoff","gene",616739,617305,".","+",".","SAUSA300_RS02910","1.0","1.0","0","SAUSA300_RS02910_0"
"602","ctg.s1.000000F","Liftoff","gene",617593,617832,".","-",".","SAUSA300_RS15125","1.0","1.0","0","SAUSA300_RS15125_0"
"603","ctg.s1.000000F","Liftoff","gene",617736,620579,".","+",".","SAUSA300_RS02915","1.0","1.0","0","SAUSA300_RS02915_0"
"604","ctg.s1.000000F","Liftoff","gene",620946,625091,".","+",".","SAUSA300_RS02920","1.0","1.0","0","SAUSA300_RS02920_0"
"605","ctg.s1.000000F","Liftoff","gene",625485,628949,".","+",".","SAUSA300_RS02925","1.0","1.0","0","SAUSA300_RS02925_0"
"606","ctg.s1.000000F","Liftoff","gene",629068,630540,".","+",".","SAUSA300_RS02930","1.0","1.0","0","SAUSA300_RS02930_0"
"607","ctg.s1.000000F","Liftoff","gene",630664,632154,".","-",".","SAUSA300_RS02935","1.0","1.0","0","SAUSA300_RS02935_0"
"608","ctg.s1.000000F","Liftoff","gene",632436,633314,".","-",".","SAUSA300_RS02940","1.0","1.0","0","SAUSA300_RS02940_0"
"609","ctg.s1.000000F","Liftoff","gene",633327,633992,".","-",".","SAUSA300_RS02945","1.0","1.0","0","SAUSA300_RS02945_0"
"610","ctg.s1.000000F","Liftoff","gene",634006,634368,".","-",".","SAUSA300_RS02950","1.0","1.0","0","SAUSA300_RS02950_0"
"611","ctg.s1.000000F","Liftoff","gene",634644,635402,".","+",".","SAUSA300_RS02955","1.0","1.0","0","SAUSA300_RS02955_0"
"612","ctg.s1.000000F","Liftoff","gene",635479,636111,".","+",".","SAUSA300_RS02960","1.0","1.0","0","SAUSA300_RS02960_0"
"613","ctg.s1.000000F","Liftoff","gene",636113,636661,".","+",".","SAUSA300_RS02965","1.0","1.0","0","SAUSA300_RS02965_0"
"614","ctg.s1.000000F","Liftoff","gene",636774,637421,".","+",".","SAUSA300_RS02970","1.0","1.0","0","SAUSA300_RS02970_0"
"615","ctg.s1.000000F","Liftoff","gene",637923,639323,".","+",".","SAUSA300_RS02975","1.0","1.0","0","SAUSA300_RS02975_0"
"616","ctg.s1.000000F","Liftoff","gene",639574,639867,".","+",".","SAUSA300_RS02980","1.0","1.0","0","SAUSA300_RS02980_0"
"617","ctg.s1.000000F","Liftoff","gene",639867,641243,".","+",".","SAUSA300_RS02985","1.0","1.0","0","SAUSA300_RS02985_0"
"618","ctg.s1.000000F","Liftoff","gene",641245,642384,".","+",".","SAUSA300_RS02990","1.0","1.0","0","SAUSA300_RS02990_0"
"619","ctg.s1.000000F","Liftoff","gene",642359,642724,".","+",".","SAUSA300_RS02995","1.0","1.0","0","SAUSA300_RS02995_0"
"620","ctg.s1.000000F","Liftoff","gene",642727,642996,".","+",".","SAUSA300_RS03000","1.0","1.0","0","SAUSA300_RS03000_0"
"621","ctg.s1.000000F","Liftoff","gene",643197,643364,".","-",".","SAUSA300_RS03005","1.0","1.0","0","SAUSA300_RS03005_0"
"622","ctg.s1.000000F","Liftoff","gene",643871,644701,".","-",".","SAUSA300_RS03010","1.0","1.0","0","SAUSA300_RS03010_0"
"623","ctg.s1.000000F","Liftoff","gene",644885,645541,".","+",".","SAUSA300_RS03015","1.0","1.0","0","SAUSA300_RS03015_0"
"624","ctg.s1.000000F","Liftoff","gene",645542,645922,".","+",".","SAUSA300_RS03020","1.0","1.0","0","SAUSA300_RS03020_0"
"625","ctg.s1.000000F","Liftoff","gene",646055,646423,".","+",".","SAUSA300_RS03025","1.0","1.0","0","SAUSA300_RS03025_0"
"626","ctg.s1.000000F","Liftoff","gene",646544,648028,".","+",".","SAUSA300_RS03030","1.0","1.0","0","SAUSA300_RS03030_0"
"627","ctg.s1.000000F","Liftoff","gene",648170,648622,".","-",".","SAUSA300_RS03035","1.0","1.0","0","SAUSA300_RS03035_0"
"628","ctg.s1.000000F","Liftoff","gene",648635,649399,".","-",".","SAUSA300_RS03040","1.0","1.0","0","SAUSA300_RS03040_0"
"629","ctg.s1.000000F","Liftoff","gene",649710,649907,".","+",".","SAUSA300_RS15130","1.0","1.0","0","SAUSA300_RS15130_0"
"630","ctg.s1.000000F","Liftoff","gene",649948,650700,".","-",".","SAUSA300_RS03045","1.0","1.0","0","SAUSA300_RS03045_0"
"631","ctg.s1.000000F","Liftoff","gene",650868,651854,".","+",".","SAUSA300_RS03050","1.0","1.0","0","SAUSA300_RS03050_0"
"632","ctg.s1.000000F","Liftoff","gene",651929,652693,".","+",".","SAUSA300_RS03055","1.0","1.0","0","SAUSA300_RS03055_0"
"633","ctg.s1.000000F","Liftoff","gene",653280,654200,".","+",".","SAUSA300_RS03060","1.0","1.0","0","SAUSA300_RS03060_0"
"634","ctg.s1.000000F","Liftoff","gene",654205,655188,".","+",".","SAUSA300_RS03065","1.0","1.0","0","SAUSA300_RS03065_0"
"635","ctg.s1.000000F","Liftoff","gene",655201,656277,".","+",".","SAUSA300_RS03070","1.0","1.0","0","SAUSA300_RS03070_0"
"636","ctg.s1.000000F","Liftoff","gene",656454,656795,".","+",".","SAUSA300_RS03075","1.0","1.0","0","SAUSA300_RS03075_0"
"637","ctg.s1.000000F","Liftoff","gene",656847,658169,".","-",".","SAUSA300_RS03080","1.0","1.0","0","SAUSA300_RS03080_0"
"638","ctg.s1.000000F","Liftoff","gene",658156,658596,".","-",".","SAUSA300_RS03085","1.0","1.0","0","SAUSA300_RS03085_0"
"639","ctg.s1.000000F","Liftoff","gene",658654,658755,".","+",".","SAUSA300_RS03090","1.0","1.0","0","SAUSA300_RS03090_0"
"640","ctg.s1.000000F","Liftoff","gene",659221,660630,".","+",".","SAUSA300_RS03095","1.0","1.0","0","SAUSA300_RS03095_0"
"641","ctg.s1.000000F","Liftoff","gene",660655,661260,".","+",".","SAUSA300_RS03100","1.0","1.0","0","SAUSA300_RS03100_0"
"642","ctg.s1.000000F","Liftoff","gene",661386,662027,".","+",".","SAUSA300_RS03105","1.0","1.0","0","SAUSA300_RS03105_0"
"643","ctg.s1.000000F","Liftoff","gene",662136,662732,".","+",".","SAUSA300_RS03110","1.0","1.0","0","SAUSA300_RS03110_0"
"644","ctg.s1.000000F","Liftoff","gene",662807,663436,".","+",".","SAUSA300_RS03115","1.0","0.995","0","SAUSA300_RS03115_0"
"645","ctg.s1.000000F","Liftoff","gene",663493,663609,".","+",".","SAUSA300_RS03120","1.0","1.0","0","SAUSA300_RS03120_0"
"646","ctg.s1.000000F","Liftoff","gene",663632,664252,".","+",".","SAUSA300_RS03125","1.0","1.0","0","SAUSA300_RS03125_0"
"647","ctg.s1.000000F","Liftoff","gene",664383,665024,".","+",".","SAUSA300_RS03130","1.0","1.0","0","SAUSA300_RS03130_0"
"648","ctg.s1.000000F","Liftoff","gene",665071,665241,".","+",".","SAUSA300_RS15135","1.0","1.0","0","SAUSA300_RS15135_0"
"649","ctg.s1.000000F","Liftoff","gene",665320,665700,".","+",".","SAUSA300_RS03135","1.0","1.0","0","SAUSA300_RS03135_0"
"650","ctg.s1.000000F","Liftoff","gene",665900,666152,".","+",".","SAUSA300_RS15140","1.0","1.0","0","SAUSA300_RS15140_0"
"651","ctg.s1.000000F","Liftoff","gene",666153,666782,".","+",".","SAUSA300_RS03140","1.0","1.0","0","SAUSA300_RS03140_0"
"652","ctg.s1.000000F","Liftoff","gene",666927,667547,".","+",".","SAUSA300_RS03145","1.0","1.0","0","SAUSA300_RS03145_0"
"653","ctg.s1.000000F","Liftoff","gene",667584,668219,".","+",".","SAUSA300_RS03150","1.0","1.0","0","SAUSA300_RS03150_0"
"654","ctg.s1.000000F","Liftoff","gene",668170,668430,".","+",".","SAUSA300_RS03155","1.0","1.0","0","SAUSA300_RS03155_0"
"655","ctg.s1.000000F","Liftoff","gene",668454,669080,".","+",".","SAUSA300_RS03160","1.0","1.0","0","SAUSA300_RS03160_0"
"656","ctg.s1.000000F","Liftoff","gene",669350,670288,".","+",".","SAUSA300_RS03165","1.0","1.0","0","SAUSA300_RS03165_0"
"657","ctg.s1.000000F","Liftoff","gene",670499,671035,".","+",".","SAUSA300_RS03170","1.0","1.0","0","SAUSA300_RS03170_0"
"658","ctg.s1.000000F","Liftoff","gene",671204,671680,".","+",".","SAUSA300_RS03175","1.0","1.0","0","SAUSA300_RS03175_0"
"659","ctg.s1.000000F","Liftoff","gene",671720,673015,".","+",".","SAUSA300_RS03180","1.0","1.0","0","SAUSA300_RS03180_0"
"660","ctg.s1.000000F","Liftoff","gene",673043,673564,".","+",".","SAUSA300_RS03185","1.0","1.0","0","SAUSA300_RS03185_0"
"661","ctg.s1.000000F","Liftoff","gene",674063,675073,".","+",".","SAUSA300_RS03190","1.0","1.0","0","SAUSA300_RS03190_0"
"662","ctg.s1.000000F","Liftoff","gene",675148,675255,".","+",".","SAUSA300_RS03195","1.0","1.0","0","SAUSA300_RS03195_0"
"663","ctg.s1.000000F","Liftoff","gene",675381,675764,".","+",".","SAUSA300_RS03200","1.0","1.0","0","SAUSA300_RS03200_0"
"664","ctg.s1.000000F","Liftoff","gene",675761,677422,".","+",".","SAUSA300_RS03205","1.0","1.0","0","SAUSA300_RS03205_0"
"665","ctg.s1.000000F","Liftoff","gene",677529,677716,".","-",".","SAUSA300_RS15145","1.0","1.0","0","SAUSA300_RS15145_0"
"666","ctg.s1.000000F","Liftoff","gene",677671,677775,".","-",".","SAUSA300_RS15150","1.0","1.0","0","SAUSA300_RS15150_0"
"667","ctg.s1.000000F","Liftoff","gene",677810,678445,".","+",".","SAUSA300_RS03210","1.0","1.0","0","SAUSA300_RS03210_0"
"668","ctg.s1.000000F","Liftoff","gene",678884,679711,".","+",".","SAUSA300_RS03215","1.0","1.0","0","SAUSA300_RS03215_0"
"669","ctg.s1.000000F","Liftoff","gene",679859,680809,".","+",".","SAUSA300_RS03220","1.0","1.0","0","SAUSA300_RS03220_0"
"670","ctg.s1.000000F","Liftoff","gene",680864,681583,".","+",".","SAUSA300_RS03225","1.0","1.0","0","SAUSA300_RS03225_0"
"671","ctg.s1.000000F","Liftoff","gene",681567,682367,".","+",".","SAUSA300_RS03230","1.0","1.0","0","SAUSA300_RS03230_0"
"672","ctg.s1.000000F","Liftoff","gene",682503,683009,".","+",".","SAUSA300_RS03235","1.0","1.0","0","SAUSA300_RS03235_0"
"673","ctg.s1.000000F","Liftoff","gene",683171,683887,".","+",".","SAUSA300_RS03240","1.0","1.0","0","SAUSA300_RS03240_0"
"674","ctg.s1.000000F","Liftoff","gene",684056,684844,".","+",".","SAUSA300_RS03245","1.0","1.0","0","SAUSA300_RS03245_0"
"675","ctg.s1.000000F","Liftoff","gene",685095,685469,".","-",".","SAUSA300_RS03250","1.0","1.0","0","SAUSA300_RS03250_0"
"676","ctg.s1.000000F","Liftoff","gene",686417,686964,".","-",".","SAUSA300_RS03255","0.589","0.589","0","SAUSA300_RS03255_0"
"677","ctg.s1.000000F","Liftoff","gene",687185,687721,".","-",".","SAUSA300_RS08060","1.0","1.0","0","SAUSA300_RS08060_0"
"678","ctg.s1.000000F","Liftoff","gene",687702,688205,".","-",".","SAUSA300_RS08065","1.0","1.0","0","SAUSA300_RS08065_0"
"679","ctg.s1.000000F","Liftoff","gene",688314,688670,".","-",".","SAUSA300_RS08070","1.0","1.0","0","SAUSA300_RS08070_0"
"680","ctg.s1.000000F","Liftoff","gene",688726,689316,".","-",".","SAUSA300_RS08075","1.0","1.0","0","SAUSA300_RS08075_0"
"681","ctg.s1.000000F","Liftoff","gene",689323,690369,".","-",".","SAUSA300_RS08080","1.0","1.0","0","SAUSA300_RS08080_0"
"682","ctg.s1.000000F","Liftoff","gene",690359,692206,".","-",".","SAUSA300_RS08085","1.0","1.0","0","SAUSA300_RS08085_0"
"683","ctg.s1.000000F","Liftoff","gene",692211,693569,".","-",".","SAUSA300_RS08090","1.0","1.0","0","SAUSA300_RS08090_0"
"684","ctg.s1.000000F","Liftoff","gene",693623,696118,".","-",".","SAUSA300_RS08095","1.0","1.0","0","SAUSA300_RS08095_0"
"685","ctg.s1.000000F","Liftoff","gene",696153,696536,".","-",".","SAUSA300_RS08100","1.0","1.0","0","SAUSA300_RS08100_0"
"686","ctg.s1.000000F","Liftoff","gene",696548,696808,".","-",".","SAUSA300_RS08105","1.0","1.0","0","SAUSA300_RS08105_0"
"687","ctg.s1.000000F","Liftoff","gene",696813,697868,".","-",".","SAUSA300_RS08110","1.0","1.0","0","SAUSA300_RS08110_0"
"688","ctg.s1.000000F","Liftoff","gene",697929,699020,".","-",".","SAUSA300_RS08115","1.0","1.0","0","SAUSA300_RS08115_0"
"689","ctg.s1.000000F","Liftoff","gene",699195,699497,".","-",".","SAUSA300_RS08120","1.0","1.0","0","SAUSA300_RS08120_0"
"690","ctg.s1.000000F","Liftoff","gene",699511,699831,".","-",".","SAUSA300_RS08125","1.0","1.0","0","SAUSA300_RS08125_0"
"691","ctg.s1.000000F","Liftoff","gene",699982,700266,".","-",".","SAUSA300_RS08130","1.0","1.0","0","SAUSA300_RS08130_0"
"692","ctg.s1.000000F","Liftoff","gene",700319,700378,".","+",".","SAUSA300_RS03280","0.140","0.140","0","SAUSA300_RS03280_0"
"693","ctg.s1.000000F","Liftoff","gene",700375,700719,".","+",".","SAUSA300_RS03285","1.0","1.0","0","SAUSA300_RS03285_0"
"694","ctg.s1.000000F","Liftoff","gene",700709,702205,".","+",".","SAUSA300_RS03290","1.0","1.0","0","SAUSA300_RS03290_0"
"695","ctg.s1.000000F","Liftoff","gene",702206,702688,".","+",".","SAUSA300_RS03295","1.0","1.0","0","SAUSA300_RS03295_0"
"696","ctg.s1.000000F","Liftoff","gene",702685,702987,".","+",".","SAUSA300_RS03300","1.0","1.0","0","SAUSA300_RS03300_0"
"697","ctg.s1.000000F","Liftoff","gene",702941,703399,".","+",".","SAUSA300_RS03305","1.0","1.0","0","SAUSA300_RS03305_0"
"698","ctg.s1.000000F","Liftoff","gene",703739,705781,".","+",".","SAUSA300_RS03310","1.0","1.0","0","SAUSA300_RS03310_0"
"699","ctg.s1.000000F","Liftoff","gene",706941,707870,".","-",".","SAUSA300_RS03315","1.0","1.0","0","SAUSA300_RS03315_0"
"700","ctg.s1.000000F","Liftoff","gene",707867,708703,".","-",".","SAUSA300_RS03320","1.0","1.0","0","SAUSA300_RS03320_0"
"701","ctg.s1.000000F","Liftoff","gene",708697,709440,".","-",".","SAUSA300_RS03325","1.0","1.0","0","SAUSA300_RS03325_0"
"702","ctg.s1.000000F","Liftoff","gene",709562,710206,".","+",".","SAUSA300_RS03330","1.0","1.0","0","SAUSA300_RS03330_0"
"703","ctg.s1.000000F","Liftoff","gene",710286,711038,".","-",".","SAUSA300_RS03335","1.0","1.0","0","SAUSA300_RS03335_0"
"704","ctg.s1.000000F","Liftoff","gene",711274,712038,".","+",".","SAUSA300_RS03340","1.0","1.0","0","SAUSA300_RS03340_0"
"705","ctg.s1.000000F","Liftoff","gene",712099,712893,".","-",".","SAUSA300_RS03345","1.0","1.0","0","SAUSA300_RS03345_0"
"706","ctg.s1.000000F","Liftoff","gene",713240,714052,".","+",".","SAUSA300_RS03350","1.0","1.0","0","SAUSA300_RS03350_0"
"707","ctg.s1.000000F","Liftoff","gene",714151,715254,".","+",".","SAUSA300_RS03355","1.0","1.0","0","SAUSA300_RS03355_0"
"708","ctg.s1.000000F","Liftoff","gene",715251,716312,".","+",".","SAUSA300_RS03360","1.0","1.0","0","SAUSA300_RS03360_0"
"709","ctg.s1.000000F","Liftoff","gene",716375,716773,".","+",".","SAUSA300_RS03365","1.0","1.0","0","SAUSA300_RS03365_0"
"710","ctg.s1.000000F","Liftoff","gene",716890,718185,".","-",".","SAUSA300_RS03370","1.0","1.0","0","SAUSA300_RS03370_0"
"711","ctg.s1.000000F","Liftoff","gene",718606,720333,".","+",".","SAUSA300_RS03375","1.0","1.0","0","SAUSA300_RS03375_0"
"712","ctg.s1.000000F","Liftoff","gene",720692,721921,".","+",".","SAUSA300_RS03380","1.0","1.0","0","SAUSA300_RS03380_0"
"713","ctg.s1.000000F","Liftoff","gene",722176,722268,".","+",".","SAUSA300_RS03385","1.0","1.0","0","SAUSA300_RS03385_0"
"714","ctg.s1.000000F","Liftoff","gene",722446,723279,".","+",".","SAUSA300_RS03390","1.0","1.0","0","SAUSA300_RS03390_0"
"715","ctg.s1.000000F","Liftoff","gene",723561,724358,".","+",".","SAUSA300_RS03395","1.0","1.0","0","SAUSA300_RS03395_0"
"716","ctg.s1.000000F","Liftoff","gene",724394,725398,".","+",".","SAUSA300_RS03400","1.0","1.0","0","SAUSA300_RS03400_0"
"717","ctg.s1.000000F","Liftoff","gene",725395,726411,".","+",".","SAUSA300_RS03405","1.0","1.0","0","SAUSA300_RS03405_0"
"718","ctg.s1.000000F","Liftoff","gene",726645,727613,".","+",".","SAUSA300_RS03410","1.0","1.0","0","SAUSA300_RS03410_0"
"719","ctg.s1.000000F","Liftoff","gene",727655,728239,".","+",".","SAUSA300_RS03415","1.0","1.0","0","SAUSA300_RS03415_0"
"720","ctg.s1.000000F","Liftoff","gene",728232,728594,".","+",".","SAUSA300_RS03420","1.0","1.0","0","SAUSA300_RS03420_0"
"721","ctg.s1.000000F","Liftoff","gene",728710,729207,".","+",".","SAUSA300_RS03425","1.0","1.0","0","SAUSA300_RS03425_0"
"722","ctg.s1.000000F","Liftoff","gene",729663,730730,".","+",".","SAUSA300_RS03430","1.0","1.0","0","SAUSA300_RS03430_0"
"723","ctg.s1.000000F","Liftoff","gene",730881,731924,".","+",".","SAUSA300_RS03435","1.0","1.0","0","SAUSA300_RS03435_0"
"724","ctg.s1.000000F","Liftoff","gene",732089,732277,".","-",".","SAUSA300_RS03440","1.0","1.0","0","SAUSA300_RS03440_0"
"725","ctg.s1.000000F","Liftoff","gene",732253,732681,".","+",".","SAUSA300_RS03445","1.0","1.0","0","SAUSA300_RS03445_0"
"726","ctg.s1.000000F","Liftoff","gene",732890,733396,".","-",".","SAUSA300_RS03450","1.0","1.0","0","SAUSA300_RS03450_0"
"727","ctg.s1.000000F","Liftoff","gene",733509,734432,".","+",".","SAUSA300_RS03455","1.0","1.0","0","SAUSA300_RS03455_0"
"728","ctg.s1.000000F","Liftoff","gene",734448,735122,".","+",".","SAUSA300_RS03460","1.0","1.0","0","SAUSA300_RS03460_0"
"729","ctg.s1.000000F","Liftoff","gene",735115,736155,".","+",".","SAUSA300_RS03465","1.0","1.0","0","SAUSA300_RS03465_0"
"730","ctg.s1.000000F","Liftoff","gene",736299,737060,".","+",".","SAUSA300_RS03470","1.0","1.0","0","SAUSA300_RS03470_0"
"731","ctg.s1.000000F","Liftoff","gene",737050,738939,".","+",".","SAUSA300_RS03475","1.0","1.0","0","SAUSA300_RS03475_0"
"732","ctg.s1.000000F","Liftoff","gene",739664,740281,".","+",".","SAUSA300_RS03480","1.0","1.0","0","SAUSA300_RS03480_0"
"733","ctg.s1.000000F","Liftoff","gene",740297,741304,".","+",".","SAUSA300_RS03485","1.0","1.0","0","SAUSA300_RS03485_0"
"734","ctg.s1.000000F","Liftoff","gene",741892,742689,".","-",".","SAUSA300_RS03490","1.0","1.0","0","SAUSA300_RS03490_0"
"735","ctg.s1.000000F","Liftoff","gene",743050,743694,".","+",".","SAUSA300_RS03495","1.0","1.0","0","SAUSA300_RS03495_0"
"736","ctg.s1.000000F","Liftoff","gene",744391,746540,".","+",".","SAUSA300_RS03500","1.0","1.0","0","SAUSA300_RS03500_0"
"737","ctg.s1.000000F","Liftoff","gene",746620,747045,".","+",".","SAUSA300_RS03505","1.0","1.0","0","SAUSA300_RS03505_0"
"738","ctg.s1.000000F","Liftoff","gene",747235,747951,".","+",".","SAUSA300_RS03510","1.0","1.0","0","SAUSA300_RS03510_0"
"739","ctg.s1.000000F","Liftoff","gene",747951,748424,".","+",".","SAUSA300_RS03515","1.0","1.0","0","SAUSA300_RS03515_0"
"740","ctg.s1.000000F","Liftoff","gene",748516,748632,".","+",".","SAUSA300_RS03520","1.0","1.0","0","SAUSA300_RS03520_0"
"741","ctg.s1.000000F","Liftoff","gene",748777,749421,".","+",".","SAUSA300_RS03525","1.0","1.0","0","SAUSA300_RS03525_0"
"742","ctg.s1.000000F","Liftoff","gene",749537,750403,".","+",".","SAUSA300_RS03530","1.0","1.0","0","SAUSA300_RS03530_0"
"743","ctg.s1.000000F","Liftoff","gene",750463,750558,".","+",".","SAUSA300_RS03535","1.0","1.0","0","SAUSA300_RS03535_0"
"744","ctg.s1.000000F","Liftoff","gene",750673,751893,".","+",".","SAUSA300_RS03540","1.0","1.0","0","SAUSA300_RS03540_0"
"745","ctg.s1.000000F","Liftoff","gene",751890,752378,".","+",".","SAUSA300_RS03545","1.0","1.0","0","SAUSA300_RS03545_0"
"746","ctg.s1.000000F","Liftoff","gene",752477,753166,".","-",".","SAUSA300_RS03550","1.0","1.0","0","SAUSA300_RS03550_0"
